variable,frequency,timestep,bg_level,bg_size,bg_ratio,zfp_level,zfp_size,zfp_ratio
Q200,daily,18,4,68991068.0,1.7343230865769466,16,49391013.0,2.4225622179484354
Q200,daily,19,4,68991068.0,1.7343230865769466,18,59457925.0,2.0123945125902054
Q200,daily,20,5,87432524.0,1.3685159312111361,18,59457925.0,2.0123945125902054
Q200,daily,21,4,68991068.0,1.7343230865769466,18,59457925.0,2.0123945125902054
Q200,daily,22,4,68991068.0,1.7343230865769466,16,49391013.0,2.4225622179484354
Q200,daily,23,4,68991068.0,1.7343230865769466,18,59457925.0,2.0123945125902054
Q500,daily,0,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,1,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,2,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,3,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,4,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,5,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,6,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,7,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,8,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,9,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,10,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,11,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,12,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,13,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,14,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,15,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,16,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,17,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,18,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,19,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,20,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,21,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,22,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q500,daily,23,4,74043451.0,1.684395653033514,16,53500964.0,2.331144294895322
Q850,daily,0,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,1,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,2,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,3,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,4,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,5,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,6,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,7,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,8,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,9,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,10,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,11,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,12,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,13,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,14,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,15,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,16,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,17,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,18,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,19,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,20,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,21,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,22,4,70138833.0,1.73219139531449,16,52229029.0,2.3261754109960573
Q850,daily,23,4,70138833.0,1.73219139531449,14,42158449.0,2.881839486077868
QBOT,daily,0,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,1,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,2,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,3,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,4,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,5,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,6,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,7,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,8,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,9,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,10,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,11,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,12,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,13,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,14,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,15,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,16,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,17,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,18,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,19,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,20,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,21,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,22,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
QBOT,daily,23,4,67881664.0,1.760140927010864,16,51276251.0,2.3301488051456802
SHFLX,daily,0,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,1,3,66881062.0,1.9642901603446428,16,59972076.0,2.19058303067581
SHFLX,daily,2,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,3,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,4,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,5,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,6,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,7,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,8,3,66881062.0,1.9642901603446428,16,59972076.0,2.19058303067581
SHFLX,daily,9,4,80774037.0,1.6264361282326398,14,49880815.0,2.6337543201729963
SHFLX,daily,10,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,11,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,12,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,13,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,14,4,80774037.0,1.6264361282326398,14,49880815.0,2.6337543201729963
SHFLX,daily,15,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,16,4,80774037.0,1.6264361282326398,14,49880815.0,2.6337543201729963
SHFLX,daily,17,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,18,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,19,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,20,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,21,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,22,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SHFLX,daily,23,4,80774037.0,1.6264361282326398,16,59972076.0,2.19058303067581
SRF,daily,0,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,1,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,2,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,3,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,4,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,5,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,6,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,7,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,8,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,9,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,10,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,11,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,12,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,13,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,14,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,15,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,16,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,17,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,18,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,19,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,20,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,21,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,22,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
SRF,daily,23,0,80774037.0,1.6264361282326398,0,59972076.0,2.19058303067581
T010,daily,0,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,1,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,2,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,3,7,83226934.0,0.9999987864505497,22,40978144.0,2.0310054306022254
T010,daily,4,7,83226934.0,0.9999987864505497,22,40978144.0,2.0310054306022254
T010,daily,5,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,6,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,7,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,8,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,9,6,57784745.0,1.440290737633263,24,50969051.0,1.6328895941185957
T010,daily,10,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,11,7,83226934.0,0.9999987864505497,24,50969051.0,1.6328895941185957
T010,daily,12,7,83226934.0,0.9999987864505497,24,50969051.0,1.6328895941185957
T010,daily,13,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,14,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,15,7,83226934.0,0.9999987864505497,22,40978144.0,2.0310054306022254
T010,daily,16,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,17,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,18,6,57784745.0,1.440290737633263,24,50969051.0,1.6328895941185957
T010,daily,19,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,20,6,57784745.0,1.440290737633263,22,40978144.0,2.0310054306022254
T010,daily,21,7,83226934.0,0.9999987864505497,22,40978144.0,2.0310054306022254
T010,daily,22,7,83226934.0,0.9999987864505497,22,40978144.0,2.0310054306022254
T010,daily,23,7,83226934.0,0.9999987864505497,22,40978144.0,2.0310054306022254
T200,daily,0,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
T200,daily,1,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
T200,daily,2,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
T200,daily,3,6,66078422.0,1.3865520729293446,22,56048977.0,1.6346627165023904
T200,daily,4,6,66078422.0,1.3865520729293446,22,56048977.0,1.6346627165023904
T200,daily,5,6,66078422.0,1.3865520729293446,22,56048977.0,1.6346627165023904
T200,daily,6,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
T200,daily,7,6,66078422.0,1.3865520729293446,22,56048977.0,1.6346627165023904
T200,daily,8,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
T200,daily,9,6,66078422.0,1.3865520729293446,22,56048977.0,1.6346627165023904
T200,daily,10,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
T200,daily,11,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
T200,daily,12,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
T200,daily,13,6,66078422.0,1.3865520729293446,22,56048977.0,1.6346627165023904
T200,daily,14,6,66078422.0,1.3865520729293446,22,56048977.0,1.6346627165023904
T200,daily,15,6,66078422.0,1.3865520729293446,20,45995444.0,1.9919619212720285
